1.982,99.9,0.37,2013-06-04 21:20
1.732,99.9,0.207,2013-06-04 21:30
1.735,99.9,0.833,2013-06-04 21:40
2.028,99.9,1.179,2013-06-04 21:50
2.158,99.9,0.968,2013-06-04 22:00
2.022,99.9,0.252,2013-06-04 22:10
1.783,99.9,0.841,2013-06-04 22:20
1.747,99.9,0.81,2013-06-04 22:30
1.689,99.9,0.593,2013-06-04 22:40
1.507,99.9,0.379,2013-06-04 22:50
1.287,99.9,0.186,2013-06-04 23:00
1.349,99.9,0.471,2013-06-04 23:10
1.52,99.9,0.524,2013-06-04 23:20
1.681,99.8,0.54,2013-06-04 23:30
1.595,99.9,0.256,2013-06-04 23:40
1.294,99.9,0.0,2013-06-04 23:50
1.18,99.9,0.397,2013-06-05 00:00
1.162,99.9,0.141,2013-06-05 00:10
0.933,99.9,0.0,2013-06-05 00:20
0.599,99.9,0.287,2013-06-05 00:30
0.654,99.9,0.616,2013-06-05 00:40
0.934,99.9,0.96,2013-06-05 00:50
0.747,99.9,0.272,2013-06-05 01:00
0.651,99.9,0.303,2013-06-05 01:10
0.34,99.9,0.029,2013-06-05 01:20
0.232,99.9,0.319,2013-06-05 01:30
0.514,99.9,0.321,2013-06-05 01:40
0.318,99.9,0.278,2013-06-05 01:50
-0.049,99.9,0.389,2013-06-05 02:00
0.0,99.9,0.282,2013-06-05 02:10
0.341,99.9,0.522,2013-06-05 02:20
0.294,99.9,0.102,2013-06-05 02:30
0.233,99.9,0.327,2013-06-05 02:40
0.444,99.9,0.51,2013-06-05 02:50
